euclidean centroid cell to district hospital;euclidean centroid cell to any health facility;eulidean centroid cell to kigali;euclidean centroid cell to main road;euclidean centroid cell to any road;Sum_ROAD_Length;SUM ROAD LENGTH PER AREA
7199,359888;3306,953724;85358,95385;2622,989305;33,682614;9829,323891;0,002295
3412,687836;2782,497839;88323,60106;238,656302;238,656302;9878,905857;0,002661
3380,231553;3168,829707;87387,8314;1043,090538;542,364103;4037,065621;0,001154
7018,410755;1368,25503;84271,25003;895,578642;212,326228;9049,966446;0,001895
4853,706821;3743,773012;86824,6265;717,33477;195,775595;9593,327905;0,002597
2651,156469;2436,072896;87813,5537;1414,458078;247,681338;4669,644781;0,001424
1311,80703;1047,703792;89468,73399;176,06607;176,06607;5672,855322;0,002694
6232,455044;3343,087589;91670,85413;4668,415478;277,231906;3328,007122;0,001216
8184,594832;5079,005872;86034,64655;4284,819463;94,846762;8180,160494;0,001708
4163,009031;848,196853;92399,72101;3346,049135;208,923461;4652,745827;0,00173
5135,586721;3038,359861;89605,74574;2874,768295;83,041177;10487,67939;0,002484
6174,329689;4652,004359;87621,99939;2919,058328;225,71107;8668,508368;0,001595
4007,540508;2455,754105;89030,66091;1454,471117;87,802712;5787,956146;0,002581
5913,305493;3538,760862;90504,94906;3974,756686;180,087025;8817,217604;0,002047
10881,15136;3247,194977;35444,43897;3633,94603;293,412735;15394,76357;0,00193
13207,33768;3103,816903;25203,76745;2881,556326;182,396198;10524,82981;0,001489
20583,76549;3385,540333;56960,66989;2661,228817;439,428073;9655,487131;0,000716
17658,80027;3899,440552;56595,48054;1123,430079;583,420952;17096,08815;0,001675
12130,1744;3012,385295;64282,3408;6706,093913;624,808118;2582,821642;0,000417
18416,78731;4340,687945;64313,97609;3470,72347;297,533779;10463,27848;0,001416
17952,19013;5059,193867;66541,14497;5567,002591;203,35727;10015,89006;0,00089
5843,386612;1924,39463;84836,82449;118,496081;118,496081;10334,21087;0,002137
7940,402368;840,854066;82712,85575;904,783531;361,047888;5329,649456;0,001452
9452,809639;2443,212279;81073,87608;1924,456126;64,824281;12680,26873;0,001872
7244,714793;3363,859884;83289,72595;1762,588289;41,816206;2867,714003;0,000508
12024,21453;2820,823168;78440,67388;2599,904379;319,659962;2650,87859;0,000634
10827,45271;2700,932468;79649,44432;3301,381197;64,698568;9086,18859;0,002796
9680,935319;2526,466139;80880,94532;3302,548344;23,5148;4204,913014;0,001508
6022,769839;1982,48057;85511,26054;365,141352;348,414357;4717,108124;0,001318
7196,089225;1551,762592;85927,92614;1810,669932;200,554966;7145,685587;0,001558
5130,721543;3843,968997;85384,54374;168,610401;120,118192;15489,8573;0,002996
4969,513768;1242,758411;86831,82093;618,097354;283,895892;5285,26691;0,001876
3592,839067;2956,507493;87181,18832;1298,678835;26,837118;4009,257201;0,001142
2723,738054;1746,749335;88889,12558;270,330692;270,330692;10487,36042;0,002832
9382,163536;2998,549662;82941,93586;1390,829816;101,919244;17149,6646;0,001801
11157,5872;3793,181026;80793,83369;330,27299;112,077093;11836,97553;0,001838
9190,54127;1721,51523;82171,26859;428,219052;428,219052;2579,118032;0,001748
11115,95484;3066,811623;82923,64812;1872,928289;311,499847;11105,24609;0,001893
19461,64041;2756,526172;82375,41608;3087,719513;28,746499;5995,700702;0,001165
13161,40085;3920,695482;68985,35521;4022,031514;774,348605;13290,035;0,000805
10795,73528;4038,602697;69277,81182;8974,336308;1280,792093;21139,31939;0,000881
17575,08487;1062,625537;82183,25731;4165,496479;381,285877;11254,99682;0,002087
16239,16158;1264,957017;84347,45085;5342,199162;145,111333;9276,96605;0,002388
19855,29963;2863,789528;83559,65125;2376,208423;519,806356;2330,299972;0,000609
18104,44565;2607,999934;80010,33508;2141,219847;438,520016;13717,70879;0,001663
15206,44819;1616,352053;83131,76039;3382,880967;8,343327;10389,54341;0,002289
17651,65625;2820,092563;85381,22373;3743,206426;251,209125;5967,07377;0,002128
17902,09603;2019,960112;78823,76464;585,805648;414,224635;3500,892598;0,00158
13765,21565;424,185268;81196,6132;172,42498;110,878199;6093,603438;0,001937
14934,53015;2463,059388;78655,84226;2168,404514;497,203892;1192,989791;0,000158
15858,3788;1836,82894;80453,06625;921,750001;921,750001;5533,886889;0,001146
14856,98892;918,590271;79954,32802;601,235175;317,552308;1270,866925;0,00049
14253,19331;1999,051245;82468,99134;2008,604001;28,925836;6232,233516;0,003098
12295,57608;1988,440941;79030,22654;1036,195673;90,87453;6993,43246;0,001604
15494,49385;3041,762827;75475,02774;1479,890774;1266,405987;722,966108;0,000209
10206,38723;2468,014733;80841,49623;224,883664;42,943111;8405,527053;0,00358
12212,31782;918,797627;78414,7975;810,534776;434,973853;3521,429181;0,00107
15396,77173;2726,910786;75212,472;287,443539;287,443539;5480,274665;0,00122
13809,43967;1081,93585;76851,47108;372,578337;279,739147;3753,558619;0,000959
15119,59613;2519,380926;76785,07328;2907,861814;1753,081146;990,433673;0,000078
13469,73963;3447,571097;73547,6525;2178,095702;543,091712;11119,95398;0,001219
905,122444;593,808765;90336,09276;505,232283;325,883013;1492,427167;0,001436
1534,426397;1516,120386;91813,64069;618,053937;227,283288;4146,046467;0,003582
2001,107622;1453,220433;91978,57336;1222,601263;271,561702;4831,329301;0,003851
3042,566077;652,80152;92489,02466;2302,003513;400,853496;3086,044387;0,001439
593,980742;593,980742;91054,45083;26,250255;26,250255;13518,96301;0,003343
2965,257518;632,724651;90727,80929;1627,757342;421,305256;129,930101;0,000072
2589,549689;347,072866;91438,0414;1840,701246;48,480633;6896,580496;0,006074
8215,40962;5700,867599;90514,45214;6098,522598;548,464621;9047,429168;0,000963
9910,556376;4531,583161;86175,82087;5123,254087;80,753578;4327,642271;0,001591
12617,49577;2384,459092;83238,55845;2145,941024;10,568834;5098,106295;0,001625
8439,968814;5850,520423;88403,52039;5601,443582;59,104235;6389,598261;0,002239
10520,86712;4079,321563;84467,45821;3407,321965;473,084684;6223,146404;0,00183
10007,80354;4485,085353;88546,213;7219,731165;291,589853;5030,766839;0,001067
11924,34276;3161,409171;84891,25593;3800,495423;275,583837;5706,878049;0,001661
11242,51884;2973,725667;87031,92228;5938,687355;202,369321;8233,048344;0,001547
16295,82468;2963,931174;88039,36795;4066,077657;243,370671;6248,854698;0,00099
14790,43538;895,056156;86797,00002;5737,609522;194,433542;11387,52834;0,001789
14001,15291;1314,675455;85045,57189;4689,336037;171,533137;9410,754218;0,002477
13074,7795;2927,351077;89059,71482;7372,477195;8,598738;8916,657131;0,001224
12498,53458;1750,657816;86950,9487;6053,079635;181,211254;6503,205054;0,001882
17939,87821;4363,012805;88022,99989;2433,443915;4,247192;4419,876794;0,001982
18746,7784;5523,524413;89147,02394;2070,118317;371,907703;5648,770491;0,001125
21777,23964;1445,389956;86085,82858;291,510771;45,174223;11474,9712;0,001992
24164,07787;2311,438332;85749,88407;1882,9489;115,293315;7027,095361;0,001962
23047,6715;3979,956558;88527,72606;1519,084435;79,008433;12009,16862;0,002476
19903,46605;2401,076579;85564,47654;2034,579836;313,469859;17259,5409;0,00381
20716,31184;3360,891919;87779,71638;153,94934;153,94934;7621,864618;0,001814
23536,91552;3220,255151;87528,17861;1241,738996;197,282291;9776,807167;0,002338
18787,48115;3740,57724;86538,97142;1993,966406;58,006353;6147,613611;0,001648
6793,592494;1227,696281;141425,0622;415,348595;71,973525;9056,826166;0,002764
7645,078854;2250,853898;139252,6105;1725,898739;11,566715;3949,772311;0,000672
7855,399701;430,816382;141041,5617;471,390009;471,390009;527,183092;0,000237
5420,559661;2431,002231;139615,3557;1431,711906;80,022883;2455,70828;0,000627
9900,518576;1687,440489;137789,4156;2351,418671;974,179459;2396,45687;0,000217
11031,4723;3281,467392;142963,7197;2196,242249;212,689282;10156,74542;0,001243
12347,99889;4165,790958;140126,8838;367,7063;367,7063;13983,77504;0,001696
12078,60687;4324,538344;143723,7294;2958,072702;569,858472;12811,74797;0,000704
10762,74829;4885,432979;146194,7186;4712,380832;231,052358;8185,453341;0,000741
10012,07737;2770,095083;140959,2611;218,804438;62,2263;7194,194281;0,001147
8590,696388;3130,62489;144127,5657;3050,133522;110,220436;19463,29754;0,002437
2793,282676;2793,282676;136734,6729;3356,972524;184,956413;5223,482269;0,00137
2606,753517;2606,753517;138274,8915;1988,996591;240,221513;8035,773691;0,001525
5507,586683;5507,586683;141875,5014;1113,427155;180,818639;7883,996876;0,001002
2554,2084;2554,2084;135971,13;4239,611131;51,95095;5782,598975;0,001895
6656,211556;5495,499011;141377,6329;81,2383;81,2383;7953,744792;0,002348
4896,560255;4896,560255;134488,758;4162,636477;376,262658;1737,82296;0,000781
4856,938419;4856,938419;139612,2788;815,653366;14,602326;12135,25991;0,002188
7745,782882;1313,156317;129683,3684;8630,827867;266,746574;2886,394833;0,000875
5348,145818;2615,610307;132605,5205;8425,118977;36,308617;3902,560129;0,000449
8090,593962;2950,265349;129985,5784;10865,79006;75,485693;9986,083854;0,001411
10094,48374;3082,807558;128813,6113;11741,00389;353,283195;6932,856709;0,00119
7823,905531;2032,216339;131825,8424;9164,33185;157,561687;4225,563163;0,000862
12057,96075;1454,041202;126102,5927;9685,389254;683,090463;2581,805775;0,000287
2111,681918;2111,681918;135273,6152;5457,682479;0,45592;10181,48793;0,001591
6337,312626;939,8116;131043,8375;7220,793117;352,964905;2914,093656;0,000494
7008,613384;4551,512276;131345,7532;3692,703851;267,448441;15014,5223;0,001452
4442,336843;4056,433012;133704,4166;5419,388855;576,021546;17033,88544;0,001499
4501,240505;2025,750333;132860,6415;7809,167959;623,498893;1682,430782;0,000581
8481,983766;388,613475;135692,5521;5761,778271;1473,690857;0;0
9023,160705;988,510421;134715,4139;6331,883516;1460,341007;0;0
8676,012741;4773,041572;130943,8751;8476,300569;1234,235589;0;0
10004,84336;2822,50226;133003,2855;7724,11793;1617,989985;0;0
5834,901704;5325,208988;131440,9487;5847,561947;74,727603;7322,639043;0,002385
7218,959584;3940,450438;132443,6851;5611,466341;75,809917;6810,782301;0,00137
7050,281838;2420,987794;134533,554;4432,504536;19,556569;5370,27281;0,001223
6739,467187;5704,517488;130191,088;7809,249113;59,257868;6702,438128;0,002004
5003,791156;5003,791156;129327,7323;6697,234165;81,163174;11717,96898;0,002545
4271,062317;2093,154181;140953,0206;588,828329;42,300803;16118,93882;0,00313
3739,582017;3331,829787;138915,7049;1906,674511;146,157599;9199,503609;0,002823
4866,730135;4833,606495;135567,9544;3013,215953;136,804915;4682,456505;0,000853
6507,138013;4727,623476;142161,8707;249,920751;2,112606;11583,45467;0,00207
4659,059354;3558,896413;140083,8489;1396,739254;534,798869;4248,760737;0,001392
4928,159386;4896,229405;137765,9783;3011,318008;462,557832;5141,531488;0,001059
6768,476658;4404,90629;143331,3155;143,371397;143,371397;11538,2212;0,002003
721,252426;268,945124;3393,348517;194,227823;64,177627;4529,276822;0,012847
547,717784;544,66364;4063,024841;26,470029;1,667547;4072,201107;0,015922
13333,5866;3141,118815;137588,5829;1275,580361;398,297459;4059,542797;0,001026
11370,78796;1038,180495;135561,57;3200,865096;367,683697;10811,83464;0,001349
9358,185989;741,700843;133585,0589;6110,155714;543,32267;8128,016041;0,001444
1441,434484;1216,634952;138439,7598;764,887945;244,536765;18462,87739;0,004917
312,529962;312,529962;137163,3179;64,575145;64,575145;3613,016442;0,004323
1341,657019;1341,657019;136880,4005;517,606448;50,070689;7560,606892;0,004683
1632,159509;1606,1559;137801,9215;1126,981658;201,965008;10070,60728;0,003481
2653,729318;2620,339016;136789,1956;1630,430778;106,599433;8563,671542;0,001616
5374,524242;2691,330315;136483,0461;4510,679951;530,03995;2488,364627;0,000298
8300,334819;1168,07696;134759,6876;5676,664032;161,071096;4150,51337;0,0006
5538,355427;1303,634657;134156,0149;6786,415332;1061,049426;7183,137511;0,00094
2803,129095;2803,129095;135529,3416;5481,00559;883,100651;4407,761107;0,000541
13868,13283;3536,221883;134762,9714;4050,66845;651,070833;13292,52978;0,000886
12085,19984;3425,007612;131918,4246;6822,731209;155,335941;9624,554973;0,000707
10433,58616;3854,979557;129773,7534;10025,98787;534,181963;6386,055785;0,000763
1912,532451;1912,532451;135924,769;1279,13144;9,269738;8799,917199;0,002396
5336,742278;4648,987251;133959,8395;3136,731106;40,318251;6665,968486;0,001434
5139,49884;4438,16565;138013,8318;2736,43671;1756,360299;0;0
5019,22269;4123,591333;135116,5129;2459,716167;178,370006;5427,168228;0,001902
3287,537369;3287,537369;136849,8798;649,206325;93,437615;13773,19897;0,002693
1904,623264;1880,293723;135491,3152;43,861595;34,115073;21656,2971;0,00271
2651,76905;2583,719348;130707,6993;1995,248848;126,413622;8525,080185;0,002159
3497,17169;3497,17169;129731,4843;5008,724086;143,931757;5074,423289;0,001458
3482,239021;3395,843845;130903,718;120,278339;115,252837;11874,0847;0,002034
4471,98881;4428,911967;132308,5661;3785,055653;313,095334;5054,031082;0,001221
4451,59753;4432,993807;132956,8743;144,231572;144,231572;12179,44228;0,001952
2935,124759;2899,449545;130753,1718;3325,619813;24,987562;8517,487083;0,002266
5079,888565;5062,140152;132179,6424;4501,860069;5,467549;6334,057147;0,001941
2927,222729;2919,862643;134078,9644;1249,23189;99,086943;10096,35702;0,002159
5179,777;3451,188512;138237,5664;2778,846606;633,067425;0;0
6582,639107;4124,783718;143191,6404;1795,154632;34,164879;7703,264776;0,001326
4302,209731;4302,209731;141441,3545;247,239921;162,777753;10664,60431;0,001855
3265,408226;3265,408226;137951,6377;3047,965108;103,205093;10847,882;0,002644
3588,244985;3588,244985;140800,8024;435,103988;278,019058;11052,02891;0,001525
1136,479031;1136,479031;138397,917;2389,293194;207,124155;11071,52722;0,001505
6276,941444;6276,941444;143617,3719;2115,530694;242,468933;11006,63571;0,001597
3749,831348;3749,831348;139878,2301;1476,555113;211,880712;12283,58026;0,001861
30765,56843;1367,128653;115144,6286;14371,62371;568,185392;1982,475596;0,000681
28539,72904;1261,638489;116307,291;13156,49642;27,282573;8445,467596;0,001521
26927,38595;2732,811885;117292,0869;12625,01454;216,912363;6895,955931;0,001456
31910,36038;2454,088222;114542,7764;14707,04962;1010,351334;198,817957;0,000072
24188,56723;5764,723027;118362,2001;10690,90203;1061,963244;914,74245;0,000079
28658,88875;9255,118154;107335,9638;7936,682481;6503,047709;17337,1642;0,000087
14833,8663;1926,435273;123894,4373;8660,101253;1247,443179;5405,128382;0,000532
13628,78019;2387,680222;126466,5981;11786,35959;660,962953;7948,945111;0,000739
21217,29507;8460,78876;119819,0993;9006,567461;1731,560941;977,326734;0,00009
17876,64916;5277,422916;122662,2948;9814,220249;2309,550398;2892,015572;0,000125
22499,73271;11014,46457;112776,2084;3595,651872;3595,651872;16072,72732;0,000108
15028,76367;5236,246126;139121,7006;986,197416;8,7575;9363,526217;0,001557
16575,24725;6416,761421;138537,5144;14,989844;14,989844;10099,81686;0,002115
18897,95997;8745,352003;139174,784;314,418474;209,721386;17894,2339;0,001226
9514,387498;2337,202041;133368,7373;6920,11479;1292,36033;0;0
8593,797494;2717,787014;81755,99776;4096,838923;528,19045;4444,766892;0,000794
9927,406482;1351,736793;83251,82079;5679,654058;208,726327;9955,527187;0,001054
6991,101404;2113,072039;80303,52635;3100,644356;162,969241;14287,46406;0,001481
8558,931648;2207,119525;81441,58544;5444,545106;202,96063;6871,925875;0,000806
8942,78204;3095,371544;73689,62934;2532,603215;469,156353;3580,53018;0,000803
6748,117837;417,612239;72166,61198;229,738996;126,003351;7302,856784;0,001109
4916,383164;4507,994113;68806,78441;4025,968403;1448,706645;639,179986;0,000072
6147,220822;2044,530876;74067,87769;1851,99002;510,788881;1444,435876;0,000188
7786,699611;3960,664961;75606,70684;4471,705643;109,675991;3669,224749;0,001218
2141,947949;1530,537398;71768,08523;1561,779414;301,897138;8196,199085;0,001016
4317,81751;2355,11169;71518,53749;1012,200893;891,556905;5190,36832;0,000728
7398,421443;3149,330022;84085,65682;47,370188;47,370188;2485,92258;0,000751
10971,08158;564,136269;81696,78041;44,504398;44,504398;11107,53892;0,001983
9265,266496;2424,480038;84196,43775;1794,251652;15,45277;4178,53912;0,000841
9045,502281;1624,092457;82662,87271;67,466241;67,466241;4718,4276;0,001384
8626,428372;3189,468611;86912,4774;4196,703011;169,2367;6497,175002;0,001131
11173,00865;3130,424431;83614,88179;2581,755013;371,921425;7644,817136;0,001218
12647,75732;3055,374586;80479,16425;463,849184;42,257591;13055,20692;0,001369
12166,52212;2338,484213;81856,19762;2673,466787;38,421137;5965,540311;0,001094
9062,642715;3526,426481;78227,46915;480,330627;339,423752;11725,14294;0,000599
10983,38317;1792,372375;82331,88334;4869,930116;402,03218;10450,37499;0,001513
9541,681352;5142,204929;65521,30473;5631,497565;153,736397;7792,47498;0,000674
7107,976952;1955,8015;66225,10372;6989,186175;1089,458056;9799,493839;0,000754
7626,327214;4134,542331;67887,63085;3523,866764;27,988097;8702,5466;0,000689
8733,337964;1041,390122;68952,85029;1510,036091;509,812051;18,4042;0,000005
15966,17633;3433,163774;61293,89451;1718,700179;315,444653;9631,585066;0,000548
15905,67497;1735,469213;60422,43314;6065,492113;600,472967;9760,982174;0,000452
12535,19881;4467,954307;65025,62668;2008,13534;56,639148;8018,192251;0,000797
5886,600251;3632,192815;123970,1509;5267,310928;420,332998;14396,10684;0,001864
2887,77433;1011,556548;125556,9596;90,691579;33,488163;12622,77238;0,001566
5742,976052;1862,291408;123037,8663;94,717217;16,508282;24148,65507;0,001438
4216,711392;4156,387601;128365,3264;1921,594429;532,746235;22606,99166;0,001489
8134,889068;4656,20513;123607,8652;3811,541327;195,583467;28329,91605;0,001296
15316,05642;4428,15565;106903,289;3227,541961;591,920923;13932,80357;0,001138
11294,54161;1659,267366;107686,1499;6911,426488;124,58724;17799,3594;0,001682
8289,555096;3330,325215;110761,4766;5756,378245;541,61338;9697,714191;0,000744
7769,466431;1957,112484;108124,4546;6536,221105;136,840317;10867,29814;0,000987
10905,795;1449,703398;118180,3359;6260,668228;49,355267;10417,83123;0,001766
11361,45724;1813,496024;120079,4772;7093,649967;62,596682;13143,55317;0,002552
9525,921541;219,964644;121714,594;8073,402742;72,533892;18906,60188;0,00231
11026,65194;1514,658867;118657,7073;5993,731809;391,677722;6132,395182;0,001085
10788,99779;3234,349948;117162,3325;6964,974987;88,563387;14064,1992;0,002175
7280,59579;4791,031272;90401,89499;3198,66849;303,356549;7893,244977;0,00042
9258,066878;4528,240824;88386,57383;1659,501335;593,032384;15837,50641;0,000849
3320,03074;1741,544858;88373,82361;1001,865249;161,024015;10272,9034;0,001492
4317,491029;2044,269748;87145,02525;2720,540314;229,306716;7844,116161;0,000824
11087,35835;1509,704933;96947,58452;1428,64168;810,877539;7482,324849;0,000844
13112,65313;3131,457298;67753,4768;2484,951647;408,979907;6044,573432;0,000932
14792,77356;1130,457468;70517,9914;181,299051;181,299051;9635,678319;0,001849
12072,17057;3119,232528;66345,85708;3505,628795;136,511652;8705,665604;0,002365
10325,57516;4595,589572;64925,3036;5356,069596;492,239444;2937,749733;0,000642
10961,56506;4030,303305;65357,30628;4706,106943;118,374286;5331,290156;0,001082
12822,35037;1819,508252;68236,66679;1528,874626;899,421198;4345,261876;0,000893
11560,08516;3834,991239;66457,77652;2933,788576;322,502152;4463,762193;0,001152
11153,0812;4375,563886;65763,28323;4129,04648;183,4447;4439,571201;0,000715
13528,51433;4292,778603;71996,75117;2382,588879;967,311409;3231,950044;0,000315
13281,48844;3181,954509;70282,20405;771,592803;218,58229;9175,740683;0,001212
10232,59786;3294,939165;64478,58583;2814,600725;368,76821;3908,87111;0,000953
10832,96809;1010,636651;68091,45297;661,008769;191,556322;9477,143061;0,001945
12387,577;2084,142459;68028,87345;1253,331539;1004,834123;4570,444211;0,000649
9468,222655;2163,2192;65084,42284;1395,554488;163,17588;1435,908698;0,000323
25096,80122;2883,020847;83961,1327;2810,064633;1349,259792;2672,064079;0,000161
21553,02493;3324,899457;81646,52489;1070,797314;105,276272;6718,844464;0,002131
21967,14934;4178,805427;79355,43376;101,379685;101,379685;7675,764322;0,001951
21550,71317;718,373714;84555,83621;625,26099;196,344599;8393,216849;0,002086
25439,37049;632,393588;104166,8576;13598,75624;371,804542;8052,000375;0,001763
10494,91799;3897,83777;37707,76963;487,085824;17,654249;17848,44125;0,001833
8733,162046;3756,628491;40843,16793;2881,605818;39,164839;27699,06554;0,001744
16129,64513;4761,257185;36946,34361;377,112026;6,528612;15777,47802;0,001657
7693,883282;3518,460071;80440,99514;7450,649891;845,196294;3761,673139;0,000443
11294,20967;2726,916298;80563,06501;15234,0161;517,667275;6723,831524;0,001269
11009,43393;3359,791004;55083,36697;455,923569;455,923569;10832,66152;0,00088
7386,177566;3880,894887;55325,72621;3508,663065;519,889786;10137,11058;0,001035
13604,17311;3341,65852;58386,35799;1758,591553;204,547268;7923,234258;0,000791
7590,05651;2629,433344;52683,85169;89,644461;89,644461;18524,21504;0,001596
7382,827458;1885,546494;40571,35232;2458,502748;310,678538;12151,59748;0,001244
6356,90985;3402,995804;35719,7533;1885,048978;236,360212;15803,89915;0,001913
7892,132484;2183,280121;39196,90531;1430,362888;131,487104;17951,36984;0,002624
4343,723645;4343,723645;39391,63883;2700,770503;230,791391;9902,184075;0,0011
3755,315039;2262,377651;36864,21204;463,008914;186,455864;23911,23399;0,002777
8524,530374;3757,695126;36061,96077;1499,768981;286,411207;19302,90706;0,001757
5598,810995;2818,979888;40098,1982;2835,167915;633,187421;7170,089868;0,000858
1664,161288;1664,161288;50951,86953;1383,366918;267,571435;5512,942795;0,000522
6495,578327;3990,415807;43646,8967;4493,166398;115,674613;12489,45277;0,001962
2253,543747;1504,343382;47805,61547;1441,280785;288,733527;23680,3738;0,001582
3770,844707;3474,457698;45871,63312;3730,129396;145,91489;12921,20671;0,001328
6226,05203;5492,083452;43448,57522;5608,556819;78,116566;27213,35097;0,002046
17325,21616;1383,414377;56027,74196;557,338879;294,246831;14291,47627;0,001598
18679,04625;3928,338998;55397,8706;3017,65086;556,314549;11099,80897;0,000864
17016,68164;5948,9321;51611,17364;4295,3638;338,412034;10580,51977;0,000568
19373,33185;2281,369431;53947,2905;276,865175;276,865175;9061,234439;0,000933
26873,93973;4270,716281;63070,2978;1755,949968;312,35695;12451,40222;0,001482
22238,04368;1933,194054;57859,04446;23,209234;23,209234;10636,43058;0,000892
17300,40732;1207,7665;53930,83024;1116,307966;809,718261;5083,955891;0,000693
23814,29727;1726,393282;68596,05494;1434,013801;611,353206;5524,1991;0,000575
19674,16804;4122,877804;65977,9031;1738,91786;461,462436;7176,300169;0,000355
25003,98016;856,462132;71082,02619;2650,108652;246,217585;4514,620924;0,000648
28106,54883;3710,173991;72948,23664;5851,283885;790,256015;4924,003535;0,000294
12492,5791;678,489924;66640,71044;2063,363404;256,157266;7201,713633;0,001125
13861,15683;2517,380742;65157,13554;3915,318319;1317,386471;2412,272048;0,000484
10263,24141;2836,678094;64351,03516;3236,30522;260,142805;9868,83348;0,001346
12196,42686;1047,492137;63496,1388;4841,466934;95,502346;9374,725312;0,001319
21839,11434;2650,627093;70104,53699;412,740549;412,740549;4806,538496;0,001012
20727,8797;3477,198443;73397,21763;861,797229;237,626236;8564,071942;0,001295
20707,82621;1552,587618;70889,54722;427,435321;121,492654;11681,0232;0,001866
18632,0766;645,409425;69593,37777;429,322604;429,322604;10875,13419;0,001169
14460,19944;3382,982717;59167,29089;4342,343286;118,132645;9697,884776;0,000809
13427,38434;5308,724512;56228,94253;1324,263602;684,713996;6582,784027;0,00103
17002,53445;4356,038535;60251,50818;2420,378496;2420,378496;712,133602;0,000036
12520,82719;6290,283553;74171,65469;5904,918786;2419,714116;0;0
10625,72613;3620,903163;69819,25784;1636,748985;178,708304;5583,498068;0,001488
15250,89742;2156,054203;58323,43831;10016,40372;236,70127;7993,227985;0,000556
21192,0089;3901,288398;64508,53103;14036,51996;148,141011;4747,635713;0,000687
8753,73891;155,744796;60464,11599;3981,447592;45,045402;17887,7685;0,001743
13976,59132;4788,713887;67998,83185;4537,212597;252,373289;5035,080252;0,000958
14741,3428;4372,114518;66428,58384;3319,680971;462,572477;4520,782473;0,000728
10439,20685;2038,122547;62108,85732;4688,002345;243,349938;11060,62613;0,001328
11737,44569;3261,294946;63387,60854;4317,037207;26,110542;6660,072779;0,001949
15249,89325;7721,841499;66265,60445;5668,725594;1284,881622;7182,046535;0,000273
8896,302001;5016,147071;59482,93339;5471,381376;2016,038481;12964,34473;0,000328
12924,55711;4189,078636;64627,60709;3294,08731;1029,682459;394,993804;0,000112
16839,05479;8732,436466;81814,32455;8874,443104;2643,274761;22575,32248;0,000381
14683,52038;8229,996972;62628,87075;3744,487938;3744,487938;7903,143788;0,0002
16679,88175;5555,397733;69875,56505;1142,653811;1142,653811;4311,606517;0,000311
11281,03278;3566,698351;72454,28595;3172,975682;2059,045296;23200,06606;0,000644
17738,97317;9931,94611;66589,80641;1311,420507;1311,420507;7347,551501;0,000465
25231,3345;15717,37664;83307,0175;15395,3775;1479,787141;53032,05412;0,000459
20529,66914;8420,292289;73023,41111;4930,591204;1063,893303;1830,28381;0,000339
25091,4275;13374,05458;75586,47064;9675,84012;2731,584979;0;0
21788,54272;9733,034877;69927,82587;2601,589499;305,654147;11399,5744;0,000867
13404,35466;3932,897908;64854,50736;4039,211139;231,876193;3152,630784;0,000212
7603,448469;2112,332029;67614,78447;7860,16757;14,773783;19781,68999;0,000801
505,677163;505,677163;73168,35024;1335,886506;429,959752;3345,835339;0,00084
3763,031952;3763,031952;70495,73216;4659,639978;1293,153809;2458,492291;0,000339
3163,057317;3163,057317;70204,09245;3988,196747;855,726256;1677,336081;0,000242
8516,063383;1663,513409;76631,82919;4740,166676;205,640163;5691,038361;0,000659
2873,820544;2481,131352;75468,86738;1263,901535;257,772187;19783,6677;0,00131
4999,084314;3662,56743;78048,86242;2064,636852;18,687953;12753,48125;0,001317
6416,580927;1513,423645;77095,95881;4280,558332;145,067392;8347,809942;0,000837
8301,994747;764,77945;79920,58475;3401,681398;312,927449;6042,545118;0,000882
9915,165896;2154,936744;82365,78303;5509,369049;91,432128;10520,96265;0,001663
6556,637115;2361,323449;79381,43069;2148,557273;92,764159;9253,273159;0,001242
6016,738951;3218,577058;76782,48889;711,665605;560,597568;9126,572917;0,000713
8530,336596;2225,785341;70813,67781;22,766813;22,766813;11527,53805;0,001153
8870,345494;882,626231;69843,25419;1648,446365;58,213608;10050,0793;0,001215
11963,50736;4694,480946;66226,56582;3762,563718;573,356245;6335,421821;0,000377
9130,699762;1204,343855;70932,01771;107,046908;107,046908;9111,154428;0,001274
6823,243843;3348,860395;73933,6228;2374,419653;627,438255;7184,655825;0,000749
14630,43555;3510,992465;75837,30778;2952,833573;1925,940175;0;0
11412,4715;1814,770888;80218,23082;1793,676176;441,919898;3833,304371;0,000746
11672,87583;4900,770845;75961,78372;2300,50047;1934,588194;8571,746152;0,000367
14088,11788;2440,023915;76787,39397;5063,672876;233,206628;7317,68007;0,000685
10283,96035;1453,739535;80635,26714;2296,788308;52,324034;13298,94729;0,001533
13976,21814;6582,526238;72400,85474;4157,524886;1557,982476;9636,058306;0,000257
3639,874678;3639,874678;73685,85599;1724,665529;1189,586627;918,963314;0,000148
4836,58185;4836,58185;71940,03124;3507,41363;1171,891464;83,858833;0,000009
7741,779034;7222,177748;73311,5873;2939,111153;308,377798;6473,556966;0,000798
9411,561568;5568,612031;70353,65492;6188,317672;1205,035793;10517,95976;0,00057
3500,284291;2115,92219;75325,36041;755,704111;755,704111;9973,85659;0,001534
2692,131692;1520,359262;75709,43025;1075,144273;131,961791;10490,90213;0,001882
9671,565919;2733,1658;64155,97976;7777,349198;268,051753;6118,274057;0,00051
13973,24126;1569,844367;59379,89244;8437,869647;771,743224;9471,826662;0,000571
